px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.52858	-0.891443	-2.30885	1.38399	1.62408	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494	2.29596
6.395	-1.00531	-2.316	1.20248	1.03473	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898	22.236
6.33487	-1.13453	-2.34209	1.25192	1.01825	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896	1.48404
6.42853	-1.36124	-2.46932	1.64632	1.60306	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	37.8378
6.42981	-1.50763	-2.49627	1.72763	1.58999	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891	1.95924
6.32696	-1.64108	-2.49353	1.59658	1.22537	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	28.3705
6.31721	-1.77871	-2.52093	1.64619	1.20754	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847	2.53998
6.34631	-1.95951	-2.6389	1.7706	1.30714	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	12.547
6.37084	-2.09849	-2.65778	1.83106	1.29916	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994	1.45311
6.32643	-2.26236	-2.66681	1.79049	1.13817	6.32593	-2.40018	6.35	-2.4	0	-2.72613	12.4094
6.35976	-2.41535	-2.68444	1.8488	1.13134	6.34927	-2.55175	6.35	-2.55	0	-2.72611	1.35086
6.38332	-2.58637	-2.73738	1.89457	1.11527	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	3.31756
6.43451	-2.73637	-2.75092	1.95265	1.11027	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851	0.814973
6.42283	-2.88122	-2.73775	1.93156	1.01053	6.46536	-3.00452	6.45	-3	0	-2.99754	8.04077
6.46783	-3.01955	-2.75294	1.97359	1.0003	6.44119	-3.14955	6.45	-3.15	0	-2.99754	1.28615
6.50133	-3.18682	-2.79014	1.99924	0.9697	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312	3.1609
6.56398	-3.33589	-2.80429	2.04477	0.960327	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312	1.10833
6.63162	-3.49666	-2.85184	2.09211	0.960581	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583	3.20765
6.72138	-3.64185	-2.86848	2.14493	0.957994	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581	1.05371
6.76916	-3.79029	-2.85521	2.15516	0.90647	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396	3.82416
6.85861	-3.93296	-2.87073	2.19795	0.896961	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393	1.1593
6.9056	-4.08139	-2.85223	2.19879	0.839127	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801	5.17039
6.98972	-4.22114	-2.86303	2.23072	0.822967	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799	1.32017
7.02001	-4.3567	-2.78898	2.21274	0.743237	7.05156	-4.49706	7	-4.45	0.910054	-1.8201	17.6209
7.10104	-4.48603	-2.79076	2.24152	0.730408	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201	0.604226
7.16059	-4.61965	-2.76254	2.24574	0.686949	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489	3.98466
7.23825	-4.75191	-2.76622	2.26418	0.665924	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489	1.5789
7.32231	-4.90461	-2.81196	2.27634	0.641705	7.3138	-5.05204	7.25	-5	1.81907	-2.72861	4.88752
7.40344	-5.03784	-2.81518	2.29026	0.618345	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861	1.83088
7.46247	-5.18211	-2.79747	2.27963	0.566827	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246	4.70537
7.54373	-5.31865	-2.80297	2.28746	0.540865	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457	2.14805
7.61391	-5.45933	-2.79437	2.28263	0.50118	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974	2.73257
7.7029	-5.58742	-2.79736	2.29566	0.485087	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972	0.779073
7.76767	-5.72314	-2.7733	2.28588	0.442917	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951	3.73443
7.84526	-5.85468	-2.77268	2.28744	0.4181	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948	1.76906
7.94186	-6.00007	-2.85386	2.29473	0.407978	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979	12.9909
8.023	-6.12644	-2.86073	2.29575	0.386343	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787	1.42313
8.10042	-6.26128	-2.8424	2.28938	0.354338	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739	2.5339
8.19592	-6.38971	-2.84612	2.29766	0.341889	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737	0.432542
8.26817	-6.52356	-2.8236	2.28678	0.307976	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787	2.79404
8.34964	-6.65804	-2.82404	2.2822	0.284581	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787	1.39241
8.42914	-6.79364	-2.82047	2.27485	0.25923	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993	1.25378
8.51483	-6.91969	-2.81747	2.27616	0.245377	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993	0.517665
8.57996	-7.04202	-2.80183	2.26417	0.218086	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018	1.78923
8.64809	-7.16598	-2.80099	2.25435	0.195825	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018	1.29262
8.73967	-7.30811	-2.86453	2.25257	0.18738	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712	8.59801
8.81245	-7.4398	-2.86949	2.24116	0.164941	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712	1.3263
8.86646	-7.57131	-2.8098	2.21603	0.123509	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199	9.68846
8.93873	-7.70621	-2.80656	2.20531	0.104854	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	0.908354
9.00495	-7.83962	-2.81596	2.19113	0.0845726	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973	1.23849
9.06349	-7.96992	-2.81484	2.17441	0.0623188	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	1.2638
9.10125	-8.10089	-2.74565	2.14053	0.0159594	8.8564	-8.01424	9	-8.15	0.909309	-1.8186	11.8928
9.16055	-8.23298	-2.73746	2.12665	0.000439466	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	0.847955
9.22276	-8.36808	-2.75633	2.11362	-0.0117353	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119	1.30135
9.26794	-8.49886	-2.75332	2.09225	-0.0335278	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	1.28092
9.30145	-8.63512	-2.70163	2.05648	-0.0760517	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	7.67307
9.34797	-8.76957	-2.6931	2.03794	-0.0910233	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	0.854467
9.46314	-8.92591	-2.83676	2.07118	-0.0314384	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	45.7224
9.51372	-9.06851	-2.84465	2.05136	-0.0503601	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	0.955418
9.54912	-9.19875	-2.81153	2.02349	-0.0819444	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	3.7112
9.59727	-9.331	-2.81098	2.0092	-0.0924934	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	0.292522
9.62837	-9.46351	-2.78616	1.98068	-0.121719	9.47534	-9.42627	9.55	-9.5	0	-3.00023	2.55806
9.65741	-9.60358	-2.7867	1.95395	-0.142997	9.54779	-9.64959	9.55	-9.65	0	-3.0002	1.16982
9.70842	-9.74887	-2.81489	1.94441	-0.141318	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	1.93839
9.73729	-9.8911	-2.81694	1.91966	-0.159434	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	0.843586
9.75326	-10.0364	-2.77702	1.8797	-0.199958	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	5.39269
9.78827	-10.1768	-2.76858	1.86414	-0.204671	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	0.308355
9.81967	-10.3131	-2.76541	1.84601	-0.214252	9.92627	-10.4745	9.75	-10.3	0	-3.00065	0.354809
9.83666	-10.4527	-2.76594	1.82078	-0.228906	9.75524	-10.4732	9.75	-10.45	0	-3.00063	0.586291
9.87614	-10.6068	-2.78295	1.81185	-0.221293	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	0.974819
9.89986	-10.7565	-2.78091	1.79192	-0.229087	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	0.20242
9.90411	-10.9038	-2.75212	1.7533	-0.263611	9.88465	-10.9383	9.85	-10.9	0	-2.73074	3.24489
9.91188	-11.0528	-2.74861	1.72699	-0.275423	9.83614	-11.041	9.85	-11.05	0	-2.73073	0.484993
9.92462	-11.1925	-2.75065	1.707	-0.281829	9.83952	-11.1692	9.85	-11.2	0	-2.99965	0.14783
9.92287	-11.3338	-2.75282	1.67921	-0.295343	9.84568	-11.3496	9.85	-11.35	0	-2.99961	0.519068
9.927	-11.4792	-2.76155	1.65674	-0.302219	9.87961	-11.5637	9.85	-11.5	0	-2.99843	0.426292
9.91687	-11.6207	-2.76341	1.6273	-0.31628	9.83206	-11.6307	9.85	-11.65	0	-2.99843	0.607024
9.84868	-11.7467	-2.69587	1.53614	-0.419502	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	24.2188
9.82505	-11.8772	-2.69074	1.50464	-0.429859	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	0.552547
9.79994	-12.0126	-2.68755	1.46967	-0.446495	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	0.46662
9.75971	-12.148	-2.69034	1.43063	-0.46262	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	0.930016
9.69147	-12.274	-2.66241	1.35591	-0.53307	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	8.61193
9.64052	-12.3965	-2.65691	1.31645	-0.545474	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	0.871703
9.53197	-12.5074	-2.61876	1.20751	-0.657585	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	19.8474
9.46107	-12.6184	-2.61158	1.16065	-0.671029	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	1.17761
9.38192	-12.7437	-2.60526	1.10123	-0.701855	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	1.3046
9.29743	-12.8544	-2.59368	1.0513	-0.712993	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	1.14812
9.13176	-12.9316	-2.56855	0.893685	-0.881155	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	38.449
9.01207	-13.0178	-2.57118	0.825368	-0.903176	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	2.70006
8.86515	-13.1023	-2.5758	0.716725	-0.982835	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	7.56917
8.73883	-13.1697	-2.56227	0.648384	-0.996844	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	1.72289
8.58766	-13.2208	-2.57334	0.534606	-1.0846	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	9.38884
8.45485	-13.2631	-2.56764	0.463787	-1.09973	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	1.67568
8.27344	-13.2853	-2.59138	0.322997	-1.21069	8.22926	-13.1698	8.2	-13.15	-2.72741	0	15.5816
8.11914	-13.2977	-2.58133	0.237376	-1.22848	8.03583	-13.1513	8.05	-13.15	-2.72742	0	2.26749
7.96147	-13.3082	-2.59502	0.138767	-1.27082	7.82914	-13.0525	7.9	-13.15	-2.72986	0	2.61362
7.8098	-13.2967	-2.58476	0.0526793	-1.28631	7.76538	-13.1647	7.75	-13.15	-2.72986	0	1.55349
7.70992	-13.3319	-2.5474	0.0433811	-1.20982	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	9.13581
7.56396	-13.3185	-2.55767	-0.0303936	-1.21968	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	1.40756
7.41599	-13.3103	-2.56729	-0.0990362	-1.22013	7.21108	-13.0985	7.3	-13.25	-2.72846	0	0.611752
7.26097	-13.2817	-2.57989	-0.17458	-1.22552	7.16011	-13.2382	7.15	-13.25	-2.72844	0	0.935972
7.11078	-13.2292	-2.62448	-0.273678	-1.27594	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	5.95443
6.96848	-13.1827	-2.64238	-0.342886	-1.27773	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	1.18052
6.82678	-13.1379	-2.6504	-0.406177	-1.26877	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	0.454904
6.67761	-13.0756	-2.67113	-0.474849	-1.26443	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	1.10483
6.55418	-13.0567	-2.61442	-0.48647	-1.18635	6.40137	-13.0799	6.4	-13.05	-2.72678	0	14.8354
6.40605	-13.0012	-2.64121	-0.537256	-1.16919	6.26174	-13.0534	6.25	-13.05	-2.72678	0	1.84972
6.27096	-12.957	-2.6293	-0.567155	-1.12564	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	4.20008
6.12077	-12.8949	-2.66086	-0.608716	-1.10258	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	2.76737
5.98127	-12.797	-2.74622	-0.683023	-1.13405	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	11.4207
5.8441	-12.7191	-2.77861	-0.721607	-1.11266	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	2.94536
5.72137	-12.6664	-2.72109	-0.731972	-1.04733	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	13.3991
5.58374	-12.5857	-2.7417	-0.76495	-1.02162	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	2.08446
5.45131	-12.4837	-2.78034	-0.811213	-1.01438	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	2.63141
5.31095	-12.3961	-2.80342	-0.83566	-0.981799	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	3.10009
5.18706	-12.3102	-2.79025	-0.85745	-0.944903	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	3.16732
5.06125	-12.2085	-2.8058	-0.88691	-0.921457	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	1.56225
4.9503	-12.111	-2.81929	-0.91398	-0.901611	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	1.48196
4.84651	-12.0136	-2.82569	-0.940767	-0.883101	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	0.871394
4.74601	-11.8885	-2.8391	-0.98283	-0.877227	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	0.406241
4.65978	-11.7551	-2.84227	-1.03024	-0.875964	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	0.0290843
4.5954	-11.6445	-2.7718	-1.06848	-0.861135	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	8.79885
4.52764	-11.5193	-2.76294	-1.11313	-0.85951	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	0.24505
4.44531	-11.345	-2.90249	-1.1691	-0.877545	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	35.7836
4.40199	-11.199	-2.9056	-1.22378	-0.888272	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0.326304
4.39329	-11.0668	-2.80984	-1.29226	-0.910821	4.43713	-11.024	4.45	-11.05	0	1.81614	16.9569
4.37159	-10.9167	-2.8021	-1.3538	-0.923577	4.45136	-10.93	4.45	-10.95	0	1.81612	0.526046
4.36239	-10.7598	-2.7945	-1.42045	-0.940822	4.44745	-10.786	4.45	-10.8	0	2.72555	0.570239
4.36317	-10.611	-2.78424	-1.4849	-0.955326	4.45788	-10.6457	4.45	-10.65	0	2.72554	0.811835
4.36925	-10.4567	-2.77695	-1.54954	-0.969257	4.46329	-10.5756	4.45	-10.5	0	2.729	0.38851
4.38216	-10.3084	-2.77041	-1.61049	-0.978102	4.44057	-10.3382	4.45	-10.35	0	2.72898	0.341673
4.41648	-10.1535	-2.76339	-1.68481	-1.0019	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	0.794985
4.45704	-10.0084	-2.757	-1.75302	-1.01645	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0.780583
4.5016	-9.85364	-2.76736	-1.81767	-1.02356	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	0.683611
4.55882	-9.71361	-2.76256	-1.88499	-1.03569	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0.597594
4.5944	-9.55547	-2.79058	-1.92016	-1.00117	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	3.29209
4.66658	-9.42054	-2.78649	-1.98633	-1.01305	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0.631575
4.74935	-9.27709	-2.79809	-2.05409	-1.02448	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	0.710038
4.84368	-9.14415	-2.80501	-2.12379	-1.0377	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0.867589
4.93149	-9.02273	-2.81449	-2.18368	-1.04575	4.95209	-8.96272	5	-9.05	0.999884	1.99977	0.275432
5.01979	-8.91617	-2.81023	-2.23951	-1.04957	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0.126318
5.09848	-8.78283	-2.81816	-2.26707	-1.00439	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	2.94726
5.20972	-8.6637	-2.82748	-2.32711	-1.00845	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0.325757
5.31308	-8.55632	-2.83824	-2.37553	-1.00285	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	0.374809
5.42091	-8.45641	-2.84513	-2.42654	-1.00321	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0.121471
5.50992	-8.34169	-2.83257	-2.44222	-0.946929	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	3.80918
5.61975	-8.24192	-2.82446	-2.48756	-0.941196	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	0.50287
5.70485	-8.12003	-2.81132	-2.48373	-0.861038	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	7.8017
5.82995	-8.01759	-2.82218	-2.52776	-0.857344	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	0.327646
5.93156	-7.90041	-2.81765	-2.5301	-0.791549	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	5.49608
6.05781	-7.80152	-2.82662	-2.56791	-0.785935	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	0.345923
6.15507	-7.68503	-2.81157	-2.55752	-0.70765	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	7.69363
6.28014	-7.59173	-2.8148	-2.59023	-0.70202	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	0.235788
6.38459	-7.48232	-2.80079	-2.58304	-0.63494	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	5.75823
6.50705	-7.39461	-2.7975	-2.61133	-0.629408	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	0.315233
6.62773	-7.31407	-2.80462	-2.63446	-0.618256	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0.530542
6.74861	-7.23142	-2.81467	-2.65727	-0.610728	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	0.582493
6.82977	-7.10168	-2.77312	-2.60211	-0.480613	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	23.1871
6.94692	-7.00912	-2.76863	-2.61738	-0.471272	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	0.865584
7.07713	-6.92942	-2.76849	-2.6372	-0.462448	7.08741	-6.92602	7	-6.85	2.72856	1.81904	0.105698
7.20082	-6.8384	-2.7711	-2.6509	-0.452204	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	0.775174
7.29555	-6.71945	-2.74169	-2.60652	-0.350891	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	13.9881
7.41387	-6.62796	-2.74002	-2.61524	-0.341857	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	0.65169
7.56139	-6.58503	-2.76601	-2.67448	-0.404682	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	5.92108
7.67977	-6.51356	-2.76724	-2.68824	-0.399032	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0.241497
7.80066	-6.4349	-2.75043	-2.68793	-0.366517	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	1.73299
7.92572	-6.3654	-2.74072	-2.70359	-0.363217	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0.425017
8.04889	-6.29044	-2.72617	-2.70339	-0.333588	8.03231	-6.28406	8	-6.25	2.72931	1.81954	1.4038
8.17612	-6.21325	-2.7264	-2.71207	-0.325043	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	0.492119
8.26924	-6.1132	-2.6997	-2.66961	-0.241208	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	10.3685
8.37946	-6.03407	-2.70081	-2.66969	-0.230533	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	0.770248
8.53143	-5.97453	-2.7274	-2.70325	-0.263146	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	2.54131
8.66492	-5.90378	-2.72991	-2.71266	-0.258454	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0.135851
8.76908	-5.79626	-2.6994	-2.66535	-0.17129	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	11.3763
8.89229	-5.71342	-2.69982	-2.66445	-0.161972	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	0.52393
8.98845	-5.61758	-2.67856	-2.62622	-0.0962133	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	6.41094
9.09499	-5.53465	-2.679	-2.61947	-0.0858067	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	0.687399
9.24332	-5.47153	-2.70679	-2.65015	-0.126236	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	3.8984
9.36799	-5.38876	-2.70848	-2.64835	-0.118264	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909	0.370665
9.46424	-5.27854	-2.67461	-2.5967	-0.0359078	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815	10.4913
9.58274	-5.19004	-2.67553	-2.59011	-0.0281021	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813	0.346414
9.68103	-5.0902	-2.64683	-2.55181	0.0301096	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036	5.73441
9.79324	-4.99554	-2.64786	-2.54052	0.0388699	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037	0.433129
9.88885	-4.88256	-2.62959	-2.49487	0.100068	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577	5.31637
9.9956	-4.78549	-2.62809	-2.48209	0.106562	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575	0.268285
10.0834	-4.65677	-2.61769	-2.42515	0.176194	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306	6.29627
10.1809	-4.54312	-2.62206	-2.40238	0.18809	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306	0.801737
10.2724	-4.40886	-2.62939	-2.35357	0.237906	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652	3.34827
10.3683	-4.28351	-2.64257	-2.32677	0.250442	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265	1.14173
10.4879	-4.17541	-2.66927	-2.33054	0.221786	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792	2.36771
10.5775	-4.04847	-2.67685	-2.30464	0.234079	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179	0.957553
10.6769	-3.92364	-2.69139	-2.28352	0.242539	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904	0.574774
10.7693	-3.80168	-2.69701	-2.26425	0.247867	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903	0.21631
10.8236	-3.65217	-2.68358	-2.1913	0.330846	10.795	-3.60617	10.8	-3.6	0.909773	2.72931	8.41396
10.8974	-3.51968	-2.68585	-2.16369	0.339175	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	0.435599
11.0018	-3.4118	-2.71283	-2.18026	0.287566	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	4.84436
11.0695	-3.2788	-2.72689	-2.1528	0.299048	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	1.23386
11.118	-3.11125	-2.73633	-2.08076	0.374097	11.1178	-2.98807	11.1	-3	0.907725	2.72317	7.2162
