px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.40837	-2.49324	-2.86205	1.97472	1.44865	6.34927	-2.55175	6.35	-2.55	0	-2.72611	0.764559
6.40837	-2.49324	-2.86205	1.97472	1.44865	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	0
6.49519	-2.79173	-2.86972	2.0754	1.38156	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851	0.753657
6.49519	-2.79173	-2.86972	2.0754	1.38156	6.46536	-3.00452	6.45	-3	0	-2.99754	0
6.55513	-3.07045	-2.87114	2.12194	1.282	6.44119	-3.14955	6.45	-3.15	0	-2.99754	2.21319
6.55513	-3.07045	-2.87114	2.12194	1.282	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312	0
6.65127	-3.3702	-2.8726	2.18115	1.19661	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312	2.13074
6.65127	-3.3702	-2.8726	2.18115	1.19661	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583	0
6.80535	-3.65804	-2.89288	2.26814	1.14968	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581	1.16152
6.80535	-3.65804	-2.89288	2.26814	1.14968	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396	0
6.95199	-3.94511	-2.90082	2.32512	1.07881	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393	2.29028
6.95199	-3.94511	-2.90082	2.32512	1.07881	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801	0
7.08585	-4.23014	-2.88959	2.35568	0.99048	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799	3.66475
7.08585	-4.23014	-2.88959	2.35568	0.99048	7.05156	-4.49706	7	-4.45	0.910054	-1.8201	0
7.21841	-4.4908	-2.84762	2.38227	0.909307	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201	3.7478
7.21841	-4.4908	-2.84762	2.38227	0.909307	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489	0
7.34331	-4.76261	-2.80948	2.38791	0.814427	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489	5.12575
7.34331	-4.76261	-2.80948	2.38791	0.814427	7.3138	-5.05204	7.25	-5	1.81907	-2.72861	0
7.47785	-5.03636	-2.78334	2.38827	0.723341	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861	4.65715
7.47785	-5.03636	-2.78334	2.38827	0.723341	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246	0
7.6137	-5.31679	-2.76424	2.37705	0.62938	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457	4.87025
7.6137	-5.31679	-2.76424	2.37705	0.62938	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974	0
7.7699	-5.57485	-2.74678	2.38081	0.561441	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972	2.56203
7.7699	-5.57485	-2.74678	2.38081	0.561441	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951	0
7.90381	-5.84453	-2.71976	2.35895	0.474451	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948	4.23819
7.90381	-5.84453	-2.71976	2.35895	0.474451	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979	0
8.04591	-6.10196	-2.72853	2.33962	0.404173	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787	2.84949
8.04591	-6.10196	-2.72853	2.33962	0.404173	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739	0
8.22054	-6.36016	-2.73395	2.33794	0.355726	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737	1.2861
8.22054	-6.36016	-2.73395	2.33794	0.355726	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787	0
8.36801	-6.63518	-2.72904	2.30813	0.283747	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787	2.68025
8.36801	-6.63518	-2.72904	2.30813	0.283747	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993	0
8.52705	-6.89239	-2.72218	2.29379	0.236436	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993	1.15656
8.52705	-6.89239	-2.72218	2.29379	0.236436	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018	0
8.65209	-7.14705	-2.71908	2.2579	0.174696	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018	2.07203
8.65209	-7.14705	-2.71908	2.2579	0.174696	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712	0
8.78835	-7.41396	-2.74006	2.22365	0.121198	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712	1.91375
8.78835	-7.41396	-2.74006	2.22365	0.121198	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199	0
8.92723	-7.68857	-2.73704	2.19217	0.0748569	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	1.15194
8.92723	-7.68857	-2.73704	2.19217	0.0748569	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973	0
9.0408	-7.95335	-2.74098	2.15124	0.024919	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	1.41273
9.0408	-7.95335	-2.74098	2.15124	0.024919	8.8564	-8.01424	9	-8.15	0.909309	-1.8186	0
9.1576	-8.22392	-2.72225	2.11577	-0.0147156	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	1.01631
9.1576	-8.22392	-2.72225	2.11577	-0.0147156	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119	0
9.24781	-8.48941	-2.71851	2.06833	-0.0620706	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	1.2768
9.24781	-8.48941	-2.71851	2.06833	-0.0620706	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	0
9.34223	-8.76434	-2.69829	2.02656	-0.0983771	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	0.932634
9.34223	-8.76434	-2.69829	2.02656	-0.0983771	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	0
9.44794	-9.04601	-2.73345	1.99325	-0.121672	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	1.05006
9.44794	-9.04601	-2.73345	1.99325	-0.121672	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	0
9.55013	-9.31084	-2.74555	1.96983	-0.132961	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	0.164466
9.55013	-9.31084	-2.74555	1.96983	-0.132961	9.47534	-9.42627	9.55	-9.5	0	-3.00023	0
9.61649	-9.59065	-2.75336	1.92103	-0.169402	9.54779	-9.64959	9.55	-9.65	0	-3.0002	0.827154
9.61649	-9.59065	-2.75336	1.92103	-0.169402	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	0
9.68461	-9.87349	-2.76792	1.87959	-0.194325	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	0.502111
9.68461	-9.87349	-2.76792	1.87959	-0.194325	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	0
9.76279	-10.159	-2.7573	1.85196	-0.201074	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	0.0898724
9.76279	-10.159	-2.7573	1.85196	-0.201074	9.92627	-10.4745	9.75	-10.3	0	-3.00065	0
9.80732	-10.4393	-2.76255	1.80702	-0.226538	9.75524	-10.4732	9.75	-10.45	0	-3.00063	0.393264
9.80732	-10.4393	-2.76255	1.80702	-0.226538	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	0
9.86566	-10.7403	-2.76532	1.77439	-0.234384	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	0.0388644
9.86566	-10.7403	-2.76532	1.77439	-0.234384	9.88465	-10.9383	9.85	-10.9	0	-2.73074	0
9.89254	-11.0415	-2.75918	1.72582	-0.257993	9.83614	-11.041	9.85	-11.05	0	-2.73073	0.326702
9.89254	-11.0415	-2.75918	1.72582	-0.257993	9.83952	-11.1692	9.85	-11.2	0	-2.99965	0
9.90086	-11.325	-2.7636	1.67562	-0.282976	9.84568	-11.3496	9.85	-11.35	0	-2.99961	0.37433
9.90086	-11.325	-2.7636	1.67562	-0.282976	9.87961	-11.5637	9.85	-11.5	0	-2.99843	0
9.89296	-11.6092	-2.76735	1.62161	-0.309402	9.83206	-11.6307	9.85	-11.65	0	-2.99843	0.425238
9.89296	-11.6092	-2.76735	1.62161	-0.309402	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	0
9.85108	-11.8783	-2.74892	1.55313	-0.348894	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	1.13359
9.85108	-11.8783	-2.74892	1.55313	-0.348894	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	0
9.77749	-12.154	-2.743	1.46995	-0.399265	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	1.5534
9.77749	-12.154	-2.743	1.46995	-0.399265	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	0
9.67839	-12.409	-2.71846	1.38045	-0.45177	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	2.01276
9.67839	-12.409	-2.71846	1.38045	-0.45177	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	0
9.53281	-12.6457	-2.68516	1.26738	-0.523773	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	3.77345
9.53281	-12.6457	-2.68516	1.26738	-0.523773	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	0
9.36091	-12.8838	-2.64558	1.1485	-0.589269	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	3.33279
9.36091	-12.8838	-2.64558	1.1485	-0.589269	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	0
9.10715	-13.0737	-2.6221	0.976968	-0.70674	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	8.5277
9.10715	-13.0737	-2.6221	0.976968	-0.70674	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	0
8.83857	-13.2334	-2.57583	0.808329	-0.803502	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	6.51869
8.83857	-13.2334	-2.57583	0.808329	-0.803502	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	0
8.55101	-13.3371	-2.54733	0.628826	-0.907414	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	6.91552
8.55101	-13.3371	-2.54733	0.628826	-0.907414	8.22926	-13.1698	8.2	-13.15	-2.72741	0	0
8.21674	-13.3883	-2.51393	0.415886	-1.02624	8.03583	-13.1513	8.05	-13.15	-2.72742	0	8.74265
8.21674	-13.3883	-2.51393	0.415886	-1.02624	7.82914	-13.0525	7.9	-13.15	-2.72986	0	0
7.88827	-13.3867	-2.48798	0.20509	-1.12894	7.76538	-13.1647	7.75	-13.15	-2.72986	0	6.32769
7.88827	-13.3867	-2.48798	0.20509	-1.12894	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	0
7.5855	-13.3651	-2.50546	0.0239359	-1.19662	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	3.08736
7.5855	-13.3651	-2.50546	0.0239359	-1.19662	7.21108	-13.0985	7.3	-13.25	-2.72846	0	0
7.27128	-13.3124	-2.53198	-0.154352	-1.2412	7.16011	-13.2382	7.15	-13.25	-2.72844	0	1.69153
7.27128	-13.3124	-2.53198	-0.154352	-1.2412	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	0
6.98348	-13.2196	-2.57382	-0.320662	-1.27917	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	2.0883
6.98348	-13.2196	-2.57382	-0.320662	-1.27917	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	0
6.68722	-13.0964	-2.62162	-0.478019	-1.29045	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	1.51271
6.68722	-13.0964	-2.62162	-0.478019	-1.29045	6.40137	-13.0799	6.4	-13.05	-2.72678	0	0
6.40162	-12.9847	-2.66997	-0.584478	-1.24876	6.26174	-13.0534	6.25	-13.05	-2.72678	0	2.17334
6.40162	-12.9847	-2.66997	-0.584478	-1.24876	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	0
6.11307	-12.8623	-2.72233	-0.665073	-1.18585	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	3.4228
6.11307	-12.8623	-2.72233	-0.665073	-1.18585	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	0
5.84598	-12.7114	-2.78678	-0.742748	-1.13819	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	3.45345
5.84598	-12.7114	-2.78678	-0.742748	-1.13819	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	0
5.57543	-12.5546	-2.81103	-0.800769	-1.06829	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	2.83601
5.57543	-12.5546	-2.81103	-0.800769	-1.06829	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	0
5.29886	-12.3836	-2.84217	-0.84507	-0.99197	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	3.56409
5.29886	-12.3836	-2.84217	-0.84507	-0.99197	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	0
5.04799	-12.1861	-2.85869	-0.899418	-0.935518	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	1.85064
5.04799	-12.1861	-2.85869	-0.899418	-0.935518	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	0
4.83895	-11.9965	-2.85883	-0.948566	-0.890154	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	1.17308
4.83895	-11.9965	-2.85883	-0.948566	-0.890154	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	0
4.66058	-11.7378	-2.86102	-1.03961	-0.882863	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	0.0329734
4.66058	-11.7378	-2.86102	-1.03961	-0.882863	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	0
4.51921	-11.4903	-2.82576	-1.12469	-0.8723	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	0.661995
4.51921	-11.4903	-2.82576	-1.12469	-0.8723	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	0
4.42342	-11.2068	-2.8425	-1.23099	-0.89144	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0.347691
4.42342	-11.2068	-2.8425	-1.23099	-0.89144	4.43713	-11.024	4.45	-11.05	0	1.81614	0
4.37095	-10.9077	-2.8202	-1.35275	-0.917604	4.45136	-10.93	4.45	-10.95	0	1.81612	0.661879
4.37095	-10.9077	-2.8202	-1.35275	-0.917604	4.44745	-10.786	4.45	-10.8	0	2.72555	0
4.36385	-10.6074	-2.79244	-1.48231	-0.949557	4.45788	-10.6457	4.45	-10.65	0	2.72554	0.978043
4.36385	-10.6074	-2.79244	-1.48231	-0.949557	4.46329	-10.5756	4.45	-10.5	0	2.729	0
4.38166	-10.3076	-2.77458	-1.60584	-0.971034	4.44057	-10.3382	4.45	-10.35	0	2.72898	0.419217
4.38166	-10.3076	-2.77458	-1.60584	-0.971034	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	0
4.45692	-10.0106	-2.75612	-1.74758	-1.00927	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0.952945
4.45692	-10.0106	-2.75612	-1.74758	-1.00927	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	0
4.56542	-9.72342	-2.74504	-1.88779	-1.041	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0.590927
4.56542	-9.72342	-2.74504	-1.88779	-1.041	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	0
4.70052	-9.44775	-2.74171	-2.02178	-1.06168	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0.228201
4.70052	-9.44775	-2.74171	-2.02178	-1.06168	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	0
4.88155	-9.17655	-2.7627	-2.16382	-1.08645	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0.571463
4.88155	-9.17655	-2.7627	-2.16382	-1.08645	4.95209	-8.96272	5	-9.05	0.999884	1.99977	0
5.04527	-8.95502	-2.76406	-2.27024	-1.08399	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0.00424752
5.04527	-8.95502	-2.76406	-2.27024	-1.08399	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	0
5.25424	-8.71093	-2.79295	-2.38201	-1.07359	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0.514728
5.25424	-8.71093	-2.79295	-2.38201	-1.07359	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	0
5.45521	-8.50277	-2.81551	-2.47102	-1.05241	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0.525389
5.45521	-8.50277	-2.81551	-2.47102	-1.05241	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	0
5.65093	-8.2925	-2.80011	-2.53599	-1.00067	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	1.53322
5.65093	-8.2925	-2.80011	-2.53599	-1.00067	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	0
5.88304	-8.07656	-2.82288	-2.60025	-0.951266	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	1.54595
5.88304	-8.07656	-2.82288	-2.60025	-0.951266	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	0
6.11566	-7.86509	-2.83604	-2.64667	-0.890015	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	2.04798
6.11566	-7.86509	-2.83604	-2.64667	-0.890015	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	0
6.3447	-7.6626	-2.83127	-2.68004	-0.823536	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	2.31225
6.3447	-7.6626	-2.83127	-2.68004	-0.823536	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	0
6.56862	-7.47025	-2.80945	-2.7042	-0.756098	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	2.59502
6.56862	-7.47025	-2.80945	-2.7042	-0.756098	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0
6.79589	-7.28775	-2.82	-2.72132	-0.694875	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	2.22638
6.79589	-7.28775	-2.82	-2.72132	-0.694875	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	0
7.01222	-7.08633	-2.78653	-2.71669	-0.611711	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	4.26304
7.01222	-7.08633	-2.78653	-2.71669	-0.611711	7.08741	-6.92602	7	-6.85	2.72856	1.81904	0
7.24657	-6.8897	-2.77362	-2.71495	-0.540233	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	2.83818
7.24657	-6.8897	-2.77362	-2.71495	-0.540233	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	0
7.47034	-6.69243	-2.74871	-2.70282	-0.46634	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	3.18117
7.47034	-6.69243	-2.74871	-2.70282	-0.46634	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	0
7.69876	-6.54008	-2.74387	-2.71425	-0.429678	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0.776655
7.69876	-6.54008	-2.74387	-2.71425	-0.429678	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	0
7.94006	-6.39495	-2.71546	-2.73202	-0.399245	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0.881431
7.94006	-6.39495	-2.71546	-2.73202	-0.399245	8.03231	-6.28406	8	-6.25	2.72931	1.81954	0
8.18873	-6.23294	-2.70841	-2.73363	-0.355275	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	1.06014
8.18873	-6.23294	-2.70841	-2.73363	-0.355275	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	0
8.40412	-6.06521	-2.69978	-2.71367	-0.297547	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	1.91195
8.40412	-6.06521	-2.69978	-2.71367	-0.297547	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	0
8.66742	-5.91808	-2.70457	-2.72395	-0.274185	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0.316279
8.66742	-5.91808	-2.70457	-2.72395	-0.274185	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	0
8.91077	-5.74422	-2.69825	-2.70483	-0.223167	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	1.39954
8.91077	-5.74422	-2.69825	-2.70483	-0.223167	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	0
9.12126	-5.56901	-2.68936	-2.67173	-0.165832	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	1.86955
9.12126	-5.56901	-2.68936	-2.67173	-0.165832	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	0
9.36909	-5.39857	-2.69073	-2.6574	-0.132234	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909	0.615938
9.36909	-5.39857	-2.69073	-2.6574	-0.132234	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815	0
9.60445	-5.21534	-2.68543	-2.63013	-0.0892173	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813	0.997538
9.60445	-5.21534	-2.68543	-2.63013	-0.0892173	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036	0
9.82735	-5.02015	-2.67557	-2.59235	-0.0403684	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037	1.30894
9.82735	-5.02015	-2.67557	-2.59235	-0.0403684	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577	0
10.0393	-4.81984	-2.65949	-2.55082	0.00683889	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575	1.30239
10.0393	-4.81984	-2.65949	-2.55082	0.00683889	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306	0
10.2328	-4.58206	-2.65297	-2.48168	0.0768059	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306	2.63011
10.2328	-4.58206	-2.65297	-2.48168	0.0768059	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652	0
10.4222	-4.31943	-2.66587	-2.40293	0.148364	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265	2.86433
10.4222	-4.31943	-2.66587	-2.40293	0.148364	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792	0
10.6001	-4.05934	-2.67243	-2.33175	0.204259	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179	1.70421
10.6001	-4.05934	-2.67243	-2.33175	0.204259	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904	0
10.7832	-3.81302	-2.6813	-2.2821	0.231785	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903	0.453421
10.7832	-3.81302	-2.6813	-2.2821	0.231785	10.795	-3.60617	10.8	-3.6	0.909773	2.72931	0
10.9293	-3.54216	-2.6796	-2.20822	0.281394	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	1.28805
10.9293	-3.54216	-2.6796	-2.20822	0.281394	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	0
11.0635	-3.27329	-2.70729	-2.1397	0.321788	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	1.37205
11.0635	-3.27329	-2.70729	-2.1397	0.321788	11.1178	-2.98807	11.1	-3	0.907725	2.72317	0
11.1867	-2.971	-2.72763	-2.06018	0.366265	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314	1.30824
11.1867	-2.971	-2.72763	-2.06018	0.366265	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	0
11.2911	-2.65755	-2.75212	-1.97894	0.40728	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	1.23052
11.2911	-2.65755	-2.75212	-1.97894	0.40728	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	0
11.3174	-2.33074	-2.74379	-1.85784	0.486065	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	3.19012
11.3174	-2.33074	-2.74379	-1.85784	0.486065	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	0
