px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
50.411	27.5272	-331.616	-4.39279	-59.6309	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716	0
53.6356	20.2919	-331.676	-0.857122	-60.5914	53.5277	19.862	53.3577	19.9486	2.59372	1.07716	55.9573
53.6356	20.2919	-331.676	-0.857122	-60.5914	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022	0
59.3821	21.8324	-328.875	1.96458	-59.2343	55.867	20.985	55.9669	20.9874	2.56561	0.978022	121.085
59.3821	21.8324	-328.875	1.96458	-59.2343	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	0
52.8298	18.0398	-330.481	-1.31961	-60.2981	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	283.734
52.8298	18.0398	-330.481	-1.31961	-60.2981	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	0
62.6928	21.0995	-328.465	1.98881	-59.1454	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	39.1724
62.6928	21.0995	-328.465	1.98881	-59.1454	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	0
56.3107	17.5768	-328.179	-1.42405	-60.8415	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	494.734
56.3107	17.5768	-328.179	-1.42405	-60.8415	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	0
67.1653	20.3442	-323.934	3.13645	-56.8148	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	180.043
67.1653	20.3442	-323.934	3.13645	-56.8148	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	0
70.0733	20.9535	-322.314	-0.736834	-59.4264	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	76.4122
70.0733	20.9535	-322.314	-0.736834	-59.4264	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0
70.6454	24.6268	-322.49	0.97902	-60.0457	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	3.14238
70.6454	24.6268	-322.49	0.97902	-60.0457	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	0
273.721	52.6873	-560.504	-256.633	-517.16	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	-39252.2
273.721	52.6873	-560.504	-256.633	-517.16	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	0
98.5948	-9.72381	-453.379	-90.2532	-299.945	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	12903.8
98.5948	-9.72381	-453.379	-90.2532	-299.945	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	0
89.1953	11.5072	-472.276	-18.4437	-307.004	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	1363.47
89.1953	11.5072	-472.276	-18.4437	-307.004	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0
82.6536	19.6602	-471.306	-8.28159	-307.737	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	174.39
82.6536	19.6602	-471.306	-8.28159	-307.737	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0
81.8167	22.556	-470.01	-0.600876	-309.241	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	17.7908
81.8167	22.556	-470.01	-0.600876	-309.241	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0
82.0679	23.5139	-470.16	-0.391206	-308.763	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	5.30899
82.0679	23.5139	-470.16	-0.391206	-308.763	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0
82.9663	24.302	-470.951	-1.34597	-308.215	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	13.4809
82.9663	24.302	-470.951	-1.34597	-308.215	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	0
84.054	24.1111	-471.379	-1.3138	-307.678	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	20.5115
84.054	24.1111	-471.379	-1.3138	-307.678	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0
84.8976	23.651	-472.583	-1.30319	-307.986	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	38.7518
84.8976	23.651	-472.583	-1.30319	-307.986	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	0
85.5807	23.5155	-472.896	-1.3043	-307.734	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	36.4499
85.5807	23.5155	-472.896	-1.3043	-307.734	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	0
86.3828	22.9829	-473.015	-1.31414	-308.067	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	51.5481
86.3828	22.9829	-473.015	-1.31414	-308.067	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0
87.0275	22.9285	-472.994	-1.31261	-307.639	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	62.6725
87.0275	22.9285	-472.994	-1.31261	-307.639	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0
87.8739	22.2147	-472.76	-1.33041	-308.2	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	76.0862
87.8739	22.2147	-472.76	-1.33041	-308.2	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0
88.5718	22.2981	-472.268	-1.31327	-307.441	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	96.7562
88.5718	22.2981	-472.268	-1.31327	-307.441	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	0
89.5592	21.3215	-471.707	-1.37087	-308.503	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	81.0217
89.5592	21.3215	-471.707	-1.37087	-308.503	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	0
90.3197	21.7333	-470.74	-1.22511	-306.898	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	87.7945
90.3197	21.7333	-470.74	-1.22511	-306.898	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	0
91.7283	20.294	-469.785	-2.11198	-310.483	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	145.959
91.7283	20.294	-469.785	-2.11198	-310.483	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0
94.9556	19.5796	-469.579	1.7754	-310.152	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	12.6605
94.9556	19.5796	-469.579	1.7754	-310.152	97.5286	18.727	97.45	18.506	0.868716	-0.503009	0
93.4624	18.3502	-469.376	-1.68122	-312.337	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	105.761
93.4624	18.3502	-469.376	-1.68122	-312.337	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0
95.3944	14.7445	-465.056	-3.51559	-318.655	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	2117.38
95.3944	14.7445	-465.056	-3.51559	-318.655	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0
96.1521	14.3312	-466.142	-1.81134	-318.717	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	82.8592
96.1521	14.3312	-466.142	-1.81134	-318.717	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0
96.9904	12.5507	-465.603	-4.41713	-324.907	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	314.92
96.9904	12.5507	-465.603	-4.41713	-324.907	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0
95.763	13.4956	-466.368	-0.32321	-320.992	101.169	16.4353	101.065	16.497	0.991362	-0.513687	258.967
95.763	13.4956	-466.368	-0.32321	-320.992	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0
97.2791	14.0451	-465.897	-1.49053	-322.442	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	157.104
97.2791	14.0451	-465.897	-1.49053	-322.442	103.003	15.353	103.119	15.4967	1.11708	-0.508169	0
101.357	14.9256	-467.256	1.03768	-325.166	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	64.249
101.357	14.9256	-467.256	1.03768	-325.166	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	0
101.806	16.5589	-466.686	1.4643	-326.846	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	43.4122
101.806	16.5589	-466.686	1.4643	-326.846	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	0
102.598	16.4111	-466.334	1.74283	-326.29	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	38.5825
102.598	16.4111	-466.334	1.74283	-326.29	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0
103.386	16.5579	-466.086	1.71187	-326.893	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	48.7891
103.386	16.5579	-466.086	1.71187	-326.893	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0
104.26	16.1514	-466.149	1.72487	-326.711	108.131	13.6844	108.122	13.644	1.47592	-0.423202	68.8638
104.26	16.1514	-466.149	1.72487	-326.711	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0
105.066	15.6728	-466.477	1.72476	-326.589	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	83.5461
105.066	15.6728	-466.477	1.72476	-326.589	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	0
105.815	15.4371	-467.137	1.71805	-326.909	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	135.662
105.815	15.4371	-467.137	1.71805	-326.909	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	0
106.593	14.7668	-467.837	1.71369	-326.531	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	164.513
106.593	14.7668	-467.837	1.71369	-326.531	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0
107.383	14.498	-468.778	1.7082	-326.853	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	240.628
107.383	14.498	-468.778	1.7082	-326.853	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0
108.279	13.9001	-469.722	1.70197	-326.668	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	312.217
108.279	13.9001	-469.722	1.70197	-326.668	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0
109.193	13.534	-470.577	1.70055	-326.688	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	396.046
109.193	13.534	-470.577	1.70055	-326.688	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0
110.111	13.2036	-471.545	1.69405	-326.809	120.934	12.1905	120.743	12.3289	2.21139	0.128528	495.275
110.111	13.2036	-471.545	1.69405	-326.809	123.568	12.8297	122.95	12.5114	2.29835	0.246599	0
111.063	12.7849	-472.338	1.69057	-326.627	123.142	12.7694	122.95	12.5114	2.29835	0.246599	621.872
111.063	12.7849	-472.338	1.69057	-326.627	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0
112.012	12.6319	-473.12	1.68931	-326.784	125.376	12.9964	125.242	12.8125	2.37624	0.369827	761.432
112.012	12.6319	-473.12	1.68931	-326.784	127.853	13.3273	127.609	13.2365	2.44434	0.495787	0
113.001	12.3546	-473.839	1.6841	-326.719	127.506	13.153	127.609	13.2365	2.44434	0.495787	898.057
113.001	12.3546	-473.839	1.6841	-326.719	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0
114.035	12.1869	-474.429	1.68339	-326.682	130.334	13.781	130.042	13.7853	2.50232	0.621879	1139.12
114.035	12.1869	-474.429	1.68339	-326.682	132.092	14.507	132.53	14.458	2.55028	0.74543	0
115.053	12.1763	-474.928	1.68165	-326.785	132.447	14.3423	132.53	14.458	2.55028	0.74543	1299.76
115.053	12.1763	-474.928	1.68165	-326.785	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0
116.117	12.0576	-475.374	1.67929	-326.685	135.127	14.6575	135.066	15.2513	2.58865	0.863795	1551.9
116.117	12.0576	-475.374	1.67929	-326.685	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0
117.178	12.2661	-475.411	1.68218	-326.727	137.653	16.5145	137.639	16.1592	2.61821	0.974442	1826.47
117.178	12.2661	-475.411	1.68218	-326.727	140.331	17.008	140.242	17.1733	2.63994	1.07503	0
118.26	12.5587	-475.274	1.6821	-326.762	140.305	17.5379	140.242	17.1733	2.63994	1.07503	2123.18
118.26	12.5587	-475.274	1.6821	-326.762	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0
119.349	12.8354	-475.026	1.68392	-326.688	142.626	18.1458	142.868	18.2829	2.65497	1.16346	2363.94
119.349	12.8354	-475.026	1.68392	-326.688	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0
120.463	13.3056	-474.599	1.68767	-326.743	145.789	19.3785	145.51	19.4754	2.66445	1.23795	2803.88
120.463	13.3056	-474.599	1.68767	-326.743	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0
121.577	13.8842	-473.878	1.68972	-326.746	148.146	20.9376	148.163	20.7364	2.66951	1.29702	3106.58
121.577	13.8842	-473.878	1.68972	-326.746	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0
122.696	14.5054	-473.017	1.69495	-326.697	150.649	21.8148	150.825	22.0502	2.67111	1.33953	3431.75
122.696	14.5054	-473.017	1.69495	-326.697	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0
123.82	15.2683	-472.02	1.7	-326.745	153.466	22.9115	153.491	23.3999	2.66999	1.3647	3853.66
123.82	15.2683	-472.02	1.7	-326.745	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0
124.943	16.1913	-470.634	1.70474	-326.74	156.009	25.0678	156.159	24.7682	2.66666	1.37208	4270.92
124.943	16.1913	-470.634	1.70474	-326.74	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0
126.082	17.187	-469.073	1.71294	-326.702	159.014	26.1903	158.827	26.1372	2.66127	1.36157	4780.13
126.082	17.187	-469.073	1.71294	-326.702	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0
127.205	18.3673	-467.255	1.72065	-326.741	161.529	27.8454	161.493	27.4891	2.65371	1.33344	5199.97
127.205	18.3673	-467.255	1.72065	-326.741	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0
128.326	19.6328	-465.208	1.72821	-326.739	164.116	29.315	164.155	28.8064	2.64354	1.28825	5644.96
128.326	19.6328	-465.208	1.72821	-326.739	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0
129.453	20.8855	-463.147	1.73706	-326.703	166.748	29.7121	166.809	30.0721	2.63006	1.22694	6056.43
129.453	20.8855	-463.147	1.73706	-326.703	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0
130.571	22.2304	-460.998	1.74624	-326.733	169.345	30.7063	169.452	31.2706	2.61238	1.15075	6503.44
130.571	22.2304	-460.998	1.74624	-326.733	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0
131.687	23.7005	-458.566	1.75485	-326.737	172.135	32.6666	172.079	32.3873	2.58945	1.06126	7084.2
131.687	23.7005	-458.566	1.75485	-326.737	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0
132.792	25.2318	-455.964	1.7646	-326.707	174.474	33.9157	174.685	33.4095	2.56021	0.960341	7483.81
132.792	25.2318	-455.964	1.7646	-326.707	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0
133.903	26.7372	-453.481	1.77428	-326.723	177.211	33.8467	177.261	34.3262	2.52363	0.850119	7940.58
133.903	26.7372	-453.481	1.77428	-326.723	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0
135.001	28.3246	-450.824	1.78331	-326.734	179.543	35.4767	179.799	35.1289	2.47883	0.732949	8379.5
135.001	28.3246	-450.824	1.78331	-326.734	182.599	35.753	182.292	35.8114	2.42515	0.611338	0
136.101	29.9076	-448.128	1.79285	-326.71	182.047	36.2626	182.292	35.8114	2.42515	0.611338	8829.41
136.101	29.9076	-448.128	1.79285	-326.71	184.732	36.5155	184.73	36.37	2.36226	0.487877	0
137.216	31.4313	-445.597	1.80188	-326.714	184.833	36.1451	184.73	36.37	2.36226	0.487877	9328.68
137.216	31.4313	-445.597	1.80188	-326.714	186.946	36.9404	187.103	36.804	2.29017	0.365145	0
138.335	32.9397	-443.109	1.81054	-326.729	187.296	36.9375	187.103	36.804	2.29017	0.365145	9779.19
138.335	32.9397	-443.109	1.81054	-326.729	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0
139.476	34.3249	-440.824	1.81756	-326.712	189.738	36.951	189.401	37.1147	2.20928	0.245623	10172.7
139.476	34.3249	-440.824	1.81756	-326.712	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0
140.626	35.603	-438.773	1.8245	-326.709	191.682	37.1147	191.615	37.3064	2.12037	0.131591	10387.2
140.626	35.603	-438.773	1.8245	-326.709	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0
141.787	36.7586	-436.988	1.82973	-326.724	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	10590.5
141.787	36.7586	-436.988	1.82973	-326.724	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0
142.976	37.735	-435.53	1.83337	-326.716	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	10815.1
142.976	37.735	-435.53	1.83337	-326.716	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0
144.201	38.5113	-434.478	1.83687	-326.706	197.582	37.303	197.683	37.2395	1.81869	-0.159495	11080.4
144.201	38.5113	-434.478	1.83687	-326.706	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0
145.46	39.0816	-433.866	1.83778	-326.718	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	11245.9
145.46	39.0816	-433.866	1.83778	-326.718	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	0
146.755	39.4128	-433.723	1.83705	-326.721	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	11341.7
146.755	39.4128	-433.723	1.83705	-326.721	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0
148.103	39.4616	-434.13	1.83463	-326.709	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	11481.8
148.103	39.4616	-434.13	1.83463	-326.709	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0
149.504	39.1553	-435.276	1.83092	-326.713	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	11347.5
