px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
104.081	15.2424	1.08028	-0.0437498	0.354941	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	1.41041
104.085	15.2294	1.15923	-0.0415858	0.367787	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	0.597473
105.506	14.4744	1.50386	-0.757512	-0.258219	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	3.0682
105.502	14.4896	1.56655	-0.633671	-0.0995174	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	0.70349
106.818	14.0259	1.43862	-0.271365	0.177736	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0.954207
106.813	14.0241	1.47823	-0.252959	0.215588	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	0.62544
108.088	13.6649	1.46822	-0.164076	0.139051	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0.049183
108.102	13.6682	1.53907	-0.133504	0.18061	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0.117539
109.528	13.5711	1.59431	0.0451002	0.17907	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0.0290916
109.513	13.5648	1.54258	0.0331421	0.16799	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0.298066
111.057	12.6135	1.60558	-0.85092	-0.459036	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	2.49938
111.092	12.6756	1.82359	-0.520869	-0.00525534	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	2.95333
112.883	12.463	1.79906	0.0666476	0.364183	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	1.86589
112.882	12.466	1.80438	0.0682159	0.365289	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	0.114294
114.775	12.5526	2.01765	0.131513	0.174133	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0.665546
114.773	12.5492	1.93169	0.120552	0.167583	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0.220201
