px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
118.933	11.9938	2.28336	0.0822563	0.180559	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	1.13616
118.933	11.9938	2.28336	0.0822563	0.180559	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0
120.707	12.2941	2.10607	0.263491	0.181281	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0.203673
120.707	12.2941	2.10607	0.263491	0.181281	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0
123.517	12.8216	2.84815	0.0883049	-0.0489477	123.568	12.8297	122.95	12.5114	2.29835	0.246599	3.65424
123.517	12.8216	2.84815	0.0883049	-0.0489477	123.142	12.7694	122.95	12.5114	2.29835	0.246599	0
124.944	12.7782	2.12794	-0.025893	-0.0859043	124.894	12.7743	125.242	12.8125	2.37624	0.369827	3.91883
124.944	12.7782	2.12794	-0.025893	-0.0859043	125.376	12.9964	125.242	12.8125	2.37624	0.369827	0
127.807	13.3157	2.85854	0.423476	0.255201	127.853	13.3273	127.609	13.2365	2.44434	0.495787	3.61968
127.807	13.3157	2.85854	0.423476	0.255201	127.506	13.153	127.609	13.2365	2.44434	0.495787	0
129.963	13.7157	2.53784	0.252976	-0.00608391	129.947	13.6963	130.042	13.7853	2.50232	0.621879	1.26846
129.963	13.7157	2.53784	0.252976	-0.00608391	130.334	13.781	130.042	13.7853	2.50232	0.621879	0
132.094	14.5043	2.5195	0.385507	0.0818722	132.092	14.507	132.53	14.458	2.55028	0.74543	0.0513347
132.094	14.5043	2.5195	0.385507	0.0818722	132.447	14.3423	132.53	14.458	2.55028	0.74543	0
135.042	15.044	2.98888	0.0247843	-0.197635	135.074	15.0475	135.066	15.2513	2.58865	0.863795	1.81067
135.042	15.044	2.98888	0.0247843	-0.197635	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0
137.571	16.2005	2.83976	0.526877	0.241328	137.561	16.2147	137.639	16.1592	2.61821	0.974442	1.392
137.571	16.2005	2.83976	0.526877	0.241328	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0
140.321	17.0146	2.94007	0.216586	-0.109831	140.331	17.008	140.242	17.1733	2.63994	1.07503	0.796086
