px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.1577	-2.40589	-2.76882	-1.74388	0.723539	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	40.3337
11.1577	-2.40589	-2.76882	-1.74388	0.723539	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	0
11.3107	-2.15885	-2.73872	-1.82598	0.480062	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	29.3709
11.3107	-2.15885	-2.73872	-1.82598	0.480062	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.346	-1.84301	-2.7525	-1.73359	0.536156	11.3011	-1.79507	11.35	-1.8	0	2.73035	1.74058
11.346	-1.84301	-2.7525	-1.73359	0.536156	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.2831	-1.51639	-2.77205	-1.56727	0.695686	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	13.5573
11.2831	-1.51639	-2.77205	-1.56727	0.695686	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.2196	-1.2199	-2.77756	-1.43585	0.783386	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	4.16432
11.2196	-1.2199	-2.77756	-1.43585	0.783386	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
11.0458	-0.918149	-2.81757	-1.21681	0.987197	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	23.3488
11.0458	-0.918149	-2.81757	-1.21681	0.987197	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
10.9497	-0.655692	-2.78733	-1.1441	0.93987	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	1.56933
10.9497	-0.655692	-2.78733	-1.1441	0.93987	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.7751	-0.396269	-2.79937	-0.996963	1.00575	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	2.67201
10.7751	-0.396269	-2.79937	-0.996963	1.00575	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.4963	-0.177275	-2.86451	-0.769616	1.17744	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	19.4201
10.4963	-0.177275	-2.86451	-0.769616	1.17744	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
10.289	-0.00309253	-2.78091	-0.662319	1.14331	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	3.54207
10.289	-0.00309253	-2.78091	-0.662319	1.14331	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
10.0031	0.116489	-2.75901	-0.490372	1.20219	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	2.69687
10.0031	0.116489	-2.75901	-0.490372	1.20219	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.69745	0.179978	-2.72886	-0.310084	1.25916	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	2.66813
9.69745	0.179978	-2.72886	-0.310084	1.25916	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
9.38338	0.202328	-2.71366	-0.131457	1.30463	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	1.56529
9.38338	0.202328	-2.71366	-0.131457	1.30463	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
9.08325	0.212862	-2.71059	0.0178608	1.31088	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.0281881
9.08325	0.212862	-2.71059	0.0178608	1.31088	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.83108	0.190816	-2.58808	0.153414	1.30843	8.90199	0.247143	8.85	0.25	-1.81847	0	9.91463
8.83108	0.190816	-2.58808	0.153414	1.30843	8.76016	0.263752	8.75	0.25	-1.81846	0	0
8.51288	0.210335	-2.74479	0.217971	1.20382	8.46355	0.258809	8.55	0.25	-3.6326	0	17.9829
8.51288	0.210335	-2.74479	0.217971	1.20382	8.35367	0.252596	8.35	0.25	-3.6326	0	0
8.22114	0.177211	-2.74376	0.304659	1.15161	8.05161	0.241868	8.2	0.25	-2.72841	0	1.42042
8.22114	0.177211	-2.74376	0.304659	1.15161	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.93859	0.12915	-2.7279	0.378131	1.0916	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	1.9203
7.93859	0.12915	-2.7279	0.378131	1.0916	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
7.65528	0.0505231	-2.74417	0.44815	1.02796	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	2.13078
7.65528	0.0505231	-2.74417	0.44815	1.02796	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
7.34231	-0.0121887	-2.79858	0.464954	0.902343	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	8.97754
7.34231	-0.0121887	-2.79858	0.464954	0.902343	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
7.14202	-0.125708	-2.69231	0.560118	0.921939	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	6.37797
7.14202	-0.125708	-2.69231	0.560118	0.921939	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.92025	-0.285359	-2.65107	0.665694	0.935449	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	1.16121
6.92025	-0.285359	-2.65107	0.665694	0.935449	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.72706	-0.476232	-2.6188	0.782611	0.960835	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.898982
6.72706	-0.476232	-2.6188	0.782611	0.960835	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
6.61396	-0.745077	-2.58296	0.984886	1.10681	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	10.6262
6.61396	-0.745077	-2.58296	0.984886	1.10681	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
6.47169	-1.0333	-2.64656	1.14586	1.16533	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	3.18427
6.47169	-1.0333	-2.64656	1.14586	1.16533	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
6.34969	-1.29984	-2.69014	1.2611	1.15878	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	1.14469
6.34969	-1.29984	-2.69014	1.2611	1.15878	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
6.3288	-1.60169	-2.72982	1.44665	1.26485	6.24787	-1.61119	6.25	-1.6	0	-2.99288	6.18332
6.3288	-1.60169	-2.72982	1.44665	1.26485	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.37449	-1.91693	-2.76593	1.64569	1.3653	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	5.92431
6.37449	-1.91693	-2.76593	1.64569	1.3653	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.37689	-2.20084	-2.73002	1.74913	1.29305	6.53066	-2.26346	6.35	-2.2	0	-2.72782	3.83657
6.37689	-2.20084	-2.73002	1.74913	1.29305	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.37102	-2.49433	-2.72775	1.83343	1.21337	6.27034	-2.51837	6.35	-2.55	0	-3.63689	4.3331
6.37102	-2.49433	-2.72775	1.83343	1.21337	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.43188	-2.81312	-2.80147	1.94847	1.19812	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	2.83844
6.43188	-2.81312	-2.80147	1.94847	1.19812	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.5005	-3.11383	-2.8202	2.03094	1.13769	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	2.69817
6.5005	-3.11383	-2.8202	2.03094	1.13769	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.59743	-3.40119	-2.81147	2.10424	1.07142	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	3.09172
6.59743	-3.40119	-2.81147	2.10424	1.07142	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
6.70205	-3.69345	-2.82028	2.15907	0.995977	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	3.79077
6.70205	-3.69345	-2.82028	2.15907	0.995977	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
6.8018	-3.97541	-2.79161	2.19131	0.901657	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	6.16292
6.8018	-3.97541	-2.79161	2.19131	0.901657	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
6.97996	-4.27988	-2.87945	2.25132	0.860767	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	5.16101
6.97996	-4.27988	-2.87945	2.25132	0.860767	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.11509	-4.55895	-2.8527	2.27253	0.773319	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	5.04363
7.11509	-4.55895	-2.8527	2.27253	0.773319	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.23301	-4.81812	-2.78933	2.27447	0.677099	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	8.00038
7.23301	-4.81812	-2.78933	2.27447	0.677099	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.42168	-5.09455	-2.90237	2.3084	0.643225	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	9.27226
7.42168	-5.09455	-2.90237	2.3084	0.643225	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
7.52632	-5.32814	-2.77207	2.29861	0.548796	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	15.5878
7.52632	-5.32814	-2.77207	2.29861	0.548796	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
7.70137	-5.60537	-2.81536	2.30908	0.492934	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	3.68225
7.70137	-5.60537	-2.81536	2.30908	0.492934	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
7.81524	-5.84442	-2.67905	2.29037	0.404727	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	15.4766
7.81524	-5.84442	-2.67905	2.29037	0.404727	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
8.00514	-6.11234	-2.73718	2.30216	0.369762	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	2.82424
8.00514	-6.11234	-2.73718	2.30216	0.369762	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.2052	-6.39303	-2.80099	2.30542	0.329624	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	3.13549
8.2052	-6.39303	-2.80099	2.30542	0.329624	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.3248	-6.63358	-2.68303	2.27674	0.252756	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	11.2178
8.3248	-6.63358	-2.68303	2.27674	0.252756	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
8.46051	-6.9003	-2.66843	2.24572	0.186849	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	2.55287
8.46051	-6.9003	-2.66843	2.24572	0.186849	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
8.64239	-7.19198	-2.75366	2.23258	0.154576	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	4.96036
8.64239	-7.19198	-2.75366	2.23258	0.154576	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
8.74844	-7.45599	-2.66164	2.18122	0.0735408	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	8.48402
8.74844	-7.45599	-2.66164	2.18122	0.0735408	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
8.9261	-7.74109	-2.74979	2.17721	0.0676628	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	4.8647
8.9261	-7.74109	-2.74979	2.17721	0.0676628	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.07403	-8.03369	-2.79746	2.1474	0.031227	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	2.1215
9.07403	-8.03369	-2.79746	2.1474	0.031227	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.13349	-8.28322	-2.67051	2.07706	-0.0610014	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	13.5427
9.13349	-8.28322	-2.67051	2.07706	-0.0610014	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.26363	-8.56023	-2.68878	2.05579	-0.0745931	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.340083
9.26363	-8.56023	-2.68878	2.05579	-0.0745931	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.37416	-8.85348	-2.70929	2.01903	-0.102867	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.746999
9.37416	-8.85348	-2.70929	2.01903	-0.102867	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
9.4895	-9.14693	-2.76279	1.9948	-0.109925	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	1.88832
9.4895	-9.14693	-2.76279	1.9948	-0.109925	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
9.57972	-9.43716	-2.77867	1.95716	-0.135735	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.58462
9.57972	-9.43716	-2.77867	1.95716	-0.135735	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
9.67261	-9.73598	-2.81406	1.92739	-0.146799	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.964845
9.67261	-9.73598	-2.81406	1.92739	-0.146799	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
9.72418	-10.0044	-2.78826	1.87834	-0.188252	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	1.2626
9.72418	-10.0044	-2.78826	1.87834	-0.188252	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
9.74358	-10.2744	-2.71221	1.80271	-0.263849	9.77731	-10.3295	9.75	-10.3	0	-2.72851	6.54819
9.74358	-10.2744	-2.71221	1.80271	-0.263849	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
9.8298	-10.5862	-2.75464	1.78889	-0.238835	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.38144
9.8298	-10.5862	-2.75464	1.78889	-0.238835	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
9.84595	-10.8725	-2.72787	1.72616	-0.286302	9.84397	-10.9287	9.85	-10.9	0	-3.00318	1.60829
9.84595	-10.8725	-2.72787	1.72616	-0.286302	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
9.8753	-11.1451	-2.73784	1.69497	-0.286086	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.221228
9.8753	-11.1451	-2.73784	1.69497	-0.286086	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
9.89505	-11.4418	-2.77522	1.6618	-0.282319	9.79495	-11.4686	9.85	-11.5	0	-2.99592	1.04097
9.89505	-11.4418	-2.77522	1.6618	-0.282319	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
9.78749	-11.7025	-2.66355	1.51248	-0.445585	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	21.9489
9.78749	-11.7025	-2.66355	1.51248	-0.445585	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
9.7231	-12	-2.65127	1.42205	-0.499299	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	1.56879
9.7231	-12	-2.65127	1.42205	-0.499299	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
9.6401	-12.2929	-2.65596	1.34107	-0.52922	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.423805
9.6401	-12.2929	-2.65596	1.34107	-0.52922	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.44834	-12.55	-2.61278	1.16495	-0.68793	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	12.8692
9.44834	-12.55	-2.61278	1.16495	-0.68793	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.19361	-12.7615	-2.58297	0.940261	-0.898024	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	20.9094
9.19361	-12.7615	-2.58297	0.940261	-0.898024	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
8.93861	-12.9448	-2.58801	0.747936	-1.0334	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	8.10251
8.93861	-12.9448	-2.58801	0.747936	-1.0334	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
8.70939	-13.1141	-2.5851	0.620169	-1.05419	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	0.270596
8.70939	-13.1141	-2.5851	0.620169	-1.05419	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.35455	-13.1847	-2.6344	0.338315	-1.29424	8.27267	-12.996	8.4	-13.15	-2.99683	0	28.1811
8.35455	-13.1847	-2.6344	0.338315	-1.29424	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.11921	-13.2583	-2.59183	0.241326	-1.24049	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	1.96587
8.11921	-13.2583	-2.59183	0.241326	-1.24049	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
7.82355	-13.3033	-2.61598	0.0825496	-1.27215	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.757049
7.82355	-13.3033	-2.61598	0.0825496	-1.27215	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.54615	-13.3121	-2.61906	-0.0466813	-1.26502	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.0584244
7.54615	-13.3121	-2.61906	-0.0466813	-1.26502	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.24695	-13.2506	-2.66719	-0.223121	-1.32623	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	3.06549
7.24695	-13.2506	-2.66719	-0.223121	-1.32623	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
6.95424	-13.1822	-2.66636	-0.347806	-1.29467	6.79473	-13.0433	6.85	-13.15	-3.63709	0	1.02692
6.95424	-13.1822	-2.66636	-0.347806	-1.29467	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.65902	-13.0969	-2.72761	-0.471216	-1.28248	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	1.66833
6.65902	-13.0969	-2.72761	-0.471216	-1.28248	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.41837	-13.0763	-2.57865	-0.477366	-1.10725	6.27012	-13.1139	6.25	-13.05	-1.81729	0	32.9239
6.41837	-13.0763	-2.57865	-0.477366	-1.10725	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.13101	-12.9316	-2.6635	-0.603168	-1.1212	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	3.26649
6.13101	-12.9316	-2.6635	-0.603168	-1.1212	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.87126	-12.8149	-2.671	-0.671108	-1.0649	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	2.29224
5.87126	-12.8149	-2.671	-0.671108	-1.0649	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.62786	-12.7275	-2.62319	-0.694131	-0.965891	5.45236	-12.7392	5.45	-12.7	-2.00001	1	8.61162
5.62786	-12.7275	-2.62319	-0.694131	-0.965891	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.39389	-12.5688	-2.66588	-0.767896	-0.945615	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	1.16677
5.39389	-12.5688	-2.66588	-0.767896	-0.945615	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
5.16888	-12.4051	-2.67543	-0.831333	-0.909726	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.979473
5.16888	-12.4051	-2.67543	-0.831333	-0.909726	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
4.95179	-12.1442	-2.81749	-0.949235	-0.946901	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	12.1701
4.95179	-12.1442	-2.81749	-0.949235	-0.946901	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.77968	-11.9431	-2.76559	-1.01067	-0.908431	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	3.42426
4.77968	-11.9431	-2.76559	-1.01067	-0.908431	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.6195	-11.6767	-2.84697	-1.10366	-0.9131	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	3.98172
4.6195	-11.6767	-2.84697	-1.10366	-0.9131	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.5013	-11.3826	-2.90252	-1.20777	-0.924662	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	2.24202
4.5013	-11.3826	-2.90252	-1.20777	-0.924662	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.46108	-11.133	-2.75701	-1.33085	-0.960077	4.43672	-11.0976	4.45	-11.05	0	1.8168	13.7981
4.46108	-11.133	-2.75701	-1.33085	-0.960077	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.41651	-10.8309	-2.77332	-1.44241	-0.968645	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.32823
4.41651	-10.8309	-2.77332	-1.44241	-0.968645	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.46873	-10.5854	-2.66029	-1.60278	-1.05577	4.44716	-10.5583	4.45	-10.55	0	2.00041	11.3708
4.46873	-10.5854	-2.66029	-1.60278	-1.05577	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.49535	-10.3162	-2.65944	-1.71357	-1.06181	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.0725511
4.49535	-10.3162	-2.65944	-1.71357	-1.06181	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.52511	-10.019	-2.70236	-1.79484	-1.01426	4.56608	-10.005	4.55	-10	0	2.72717	2.46675
4.52511	-10.019	-2.70236	-1.79484	-1.01426	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.62986	-9.73005	-2.7043	-1.92843	-1.04084	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.329087
4.62986	-9.73005	-2.7043	-1.92843	-1.04084	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.70379	-9.40902	-2.77037	-1.98122	-0.948339	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	7.49801
4.70379	-9.40902	-2.77037	-1.98122	-0.948339	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.9124	-9.18518	-2.77205	-2.16328	-1.06426	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	6.15918
4.9124	-9.18518	-2.77205	-2.16328	-1.06426	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
5.00249	-8.89603	-2.80017	-2.16696	-0.908048	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	13.4005
5.00249	-8.89603	-2.80017	-2.16696	-0.908048	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
5.2211	-8.68078	-2.81101	-2.30333	-0.963364	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	1.62851
5.2211	-8.68078	-2.81101	-2.30333	-0.963364	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.35739	-8.38957	-2.82692	-2.30607	-0.813972	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	12.2756
5.35739	-8.38957	-2.82692	-2.30607	-0.813972	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.57569	-8.17073	-2.86045	-2.4009	-0.830867	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.742494
5.57569	-8.17073	-2.86045	-2.4009	-0.830867	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.73608	-7.91967	-2.85912	-2.40129	-0.705278	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	9.0736
5.73608	-7.91967	-2.85912	-2.40129	-0.705278	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
5.92579	-7.70741	-2.85297	-2.43498	-0.649794	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	1.82023
5.92579	-7.70741	-2.85297	-2.43498	-0.649794	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
6.1338	-7.50181	-2.83967	-2.46916	-0.597591	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	1.67674
6.1338	-7.50181	-2.83967	-2.46916	-0.597591	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.3857	-7.33223	-2.84884	-2.55477	-0.634612	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.03224
6.3857	-7.33223	-2.84884	-2.55477	-0.634612	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.64075	-7.18203	-2.84449	-2.6239	-0.637555	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.0317395
6.64075	-7.18203	-2.84449	-2.6239	-0.637555	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.83498	-6.99312	-2.7798	-2.60681	-0.508019	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	11.4675
6.83498	-6.99312	-2.7798	-2.60681	-0.508019	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
7.08922	-6.85312	-2.77596	-2.65593	-0.499948	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.119386
7.08922	-6.85312	-2.77596	-2.65593	-0.499948	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.30659	-6.64869	-2.73185	-2.61657	-0.356063	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	13.2797
7.30659	-6.64869	-2.73185	-2.61657	-0.356063	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.55237	-6.4933	-2.71261	-2.63522	-0.323768	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.770309
7.55237	-6.4933	-2.71261	-2.63522	-0.323768	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.83502	-6.39063	-2.71856	-2.70965	-0.37941	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	1.80424
7.83502	-6.39063	-2.71856	-2.70965	-0.37941	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
8.03293	-6.21779	-2.65375	-2.66884	-0.259333	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	10.303
8.03293	-6.21779	-2.65375	-2.66884	-0.259333	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.27546	-6.06975	-2.65597	-2.67138	-0.224945	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.713441
8.27546	-6.06975	-2.65597	-2.67138	-0.224945	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.50875	-5.91678	-2.64561	-2.65961	-0.17434	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.54578
8.50875	-5.91678	-2.64561	-2.65961	-0.17434	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.76476	-5.79522	-2.67607	-2.68655	-0.191202	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.707259
8.76476	-5.79522	-2.67607	-2.68655	-0.191202	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
8.98667	-5.61305	-2.67243	-2.62991	-0.0860172	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	7.0476
8.98667	-5.61305	-2.67243	-2.62991	-0.0860172	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
