px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	0
1.849e-316	24.0276	2.37349	0.508655	1.84888e-316	97.5286	18.727	97.45	18.506	0.868716	-0.503009	0
